"id","title","year","journal_name","conf_name"
"139777115","X-ray high-resolution spectroscopy reveals feedback in a Seyfert galaxy from an ultra fast wind with complex ionization and velocity structure","2015","The Astrophysical Journal",
"159935710","Turbulent gas accretion between supermassive black-holes and star-forming rings in the circumnuclear disk","2017","Astronomy and Astrophysics",
"130848579","Unwrapping the X‐ray spectra of active galactic nuclei","2016","Astronomische Nachrichten",
"358852252","Broadband short term X-ray variability of the quasar PDS 456: Broadband short term X-ray variability of the quasar PDS 456","2016","Astronomische Nachrichten",
"32058175","Black hole feeding and feedback: the physics inside the ‘sub-grid’","2017","Monthly Notices of the Royal Astronomical Society",
"179308882","Mass and Velocity Dispersion Relations for Supermassive Black Holes in Galactic Bulges","2009",,
"257806486","Lbqs 0103-2753: a 0.3 arcsec binary quasar","2001","The Astrophysical Journal",
"146343708","Black hole mass estimation for active galactic nuclei from a new angle","2019","Monthly Notices of the Royal Astronomical Society",
"82552721","Towards an understanding of the evolution of the scaling relations for supermassive black holes","2011","Monthly Notices of the Royal Astronomical Society",
"432133020","Supermassive black holes and their host spheroids. I. Disassembling galaxies","2016","Astrophysical Journal Supplement Series",
"44646297","Luminous and Obscured Quasars and Their Host Galaxies","2018","Frontiers in Astronomy and Space Sciences",
"254208419","INO: Interplanetary network of optical lattice clocks","2019","International Journal of Modern Physics D",
"73349700","Determining the nature of orbits in a three-dimensional galaxy model hosting a BL Lacertae object","2014","Astronomische Nachrichten",
"317736855","Correlations between supermassive black holes, hot atmospheres, and the total masses of early-type galaxies","2019","Monthly Notices of the Royal Astronomical Society",
"369188753","A Hubble Space Telescope imaging study of four FeLoBAL quasar host galaxies","2018","Monthly Notices of the Royal Astronomical Society",
"291812781","Primordial-black-hole mergers in dark-matter spikes","2019","Physical Review D",
"470864983","Stellar tidal disruption events in general relativity","2019","General Relativity and Gravitation",
"222636942","THECHANDRA COSMOS LEGACYSURVEY: OPTICAL/IR IDENTIFICATIONS","2016","The Astrophysical Journal",
"261992310","Searching for intermediate mass black holes: understanding the data first","2014",,
"480077477","Herschel observed Stripe 82 quasars and their host galaxies: connections between the AGN activity and the host galaxy star formation","2016","The Astrophysical Journal",
"417749507","Outflows in the inner kiloparsec of NGC 1566 as revealed by molecular (ALMA) and ionized gas (Gemini-GMOS/IFU) kinematics","2019","Astronomy and Astrophysics",
"490907413","Multi-Frequency Databases for AGN Investigation—Results and Perspectives","2017","Frontiers in Astronomy and Space Sciences",
"420012194","High Energy Large Area Surveys: from BeppoSAX to Chandra and XMM-Newton","2004",,
"215506920","The Sloan Digital Sky Survey Reverberation Mapping project: : no evidence for evolution in the M•-σ* Relation to z~1","2015","The Astrophysical Journal",
"399997225","Novel constraints on fermionic dark matter from galactic observables II: Galaxy scaling relations","2019","Physics of the Dark Universe",
"231394767","Quasars in the 4D eigenvector 1 context: a stroll down memory lane","2015","Frontiers in Astronomy and Space Sciences",
"91486656","SUPER-MASSIVE BLACK HOLE MASS SCALING RELATIONS","2015",,
"3365205","Accretion disk winds in active galactic nuclei: X‐ray observations, models, and feedback","2016","Astronomische Nachrichten",
"280911647","PRIMUS: The Relationship between Star Formation and AGN Accretion","2015","The Astrophysical Journal",
"127932226","Black Hole Binary Mergers","2005","Highlights of Astronomy",
"465934295","Probing the Physics of Narrow Line Regions in Active Galaxies. II. The Siding Spring Southern Seyfert Spectroscopic Snapshot Survey (S7)","2015","Astrophysical Journal Supplement Series",
"189685871","The MUSE view of QSO PG 1307+085: an elliptical galaxy on the M BH–σ* relation interacting with its group environment","2016","Monthly Notices of the Royal Astronomical Society",
"489103998","Investigating the co-evolution of massive black holes in dual active galactic nuclei and their host galaxies via galaxy merger simulations","2019","Science China-physics Mechanics & Astronomy",
"111279381","Integrable systems connected with black holes","2019","arXiv: High Energy Physics - Theory",
"136353831","Application of Stochastic Modeling to Analysis of Photometric Reverberation Mapping Data","2016","The Astrophysical Journal",
"364476487","Titans of the early Universe: The Prato statement on the origin of the first supermassive black holes","2019","Publications of the Astronomical Society of Australia",
"374521324","On the role of supermassive black holes in quenching star formation in local central galaxies","2019","Monthly Notices of the Royal Astronomical Society",
"74668800","Thermomagnetic Ettingshausen-Nernst effect in tachocline, magnetic reconnection phenomenon in lower layers, axion mechanism of solar luminosity variations, coronal heating problem solution and mechanism of DM spike variations around BH","2019","arXiv: Solar and Stellar Astrophysics",
"6514012","Tracing black hole and galaxy co-evolution in the Romulus simulations","2019","Monthly Notices of the Royal Astronomical Society",
"372002504","The environments of accreting supermassive black holes in the nearby universe: a brief overview of the southern seyfert spectroscopic snapshot survey (S7)","2019",,
"446274106","Impact of Accretion Flow Dynamics on Gas-dynamical Black Hole Mass Estimates","2019","The Astrophysical Journal",
"88674810","Probing Boson Stars with Extreme Mass Ratio Inspirals","2019","Journal of Cosmology and Astroparticle Physics",
"179475026","Direct N-body Simulations of Tidal Disruption Rate Evolution in Equal-mass Galaxy Mergers","2019","The Astrophysical Journal",
"115284265","Radio spectral index distribution of SDSS-FIRST sources across optical diagnostic diagrams","2019","Astronomy and Astrophysics",
"95587528","WISDOM project – V. Resolving molecular gas in Keplerian rotation around the supermassive black hole in NGC 0383","2019","Monthly Notices of the Royal Astronomical Society",
"161391685","A study of 137 intermediate mass black hole candidates","2019","Astrophysics and Space Science",
"348374410","Evidence for Low Radiative Efficiency or Highly Obscured Growth of z > 7 Quasars","2019","The Astrophysical Journal",
"480297059","A Momentum-conserving Accretion Disk Wind in the Narrow-line Seyfert 1 I Zwicky 1","2019","The Astrophysical Journal",
"22978033","A Comparison between Different Methods to Study the Supermassive Black Hole Mass - Pitch Angle Relation","2019",,
"372303463","The Galaxy’s Gas Content Regulated by the Dark Matter Halo Mass Results in a Superlinear M BH–M ⋆ Relation","2019","The Astrophysical Journal",
"247793500","Relativistic Jets in Gamma-Ray-Emitting Narrow-Line Seyfert 1 Galaxies","2019","arXiv: High Energy Astrophysical Phenomena",
"361544342","A Cepheid-based Distance to the Seyfert Galaxy NGC 6814","2019","The Astrophysical Journal",
"239627186","Giant Lya nebulae associated with high redshift radio galaxies","2003","arXiv: Astrophysics",
"12533335","How to Fuel an AGN: Mapping Circumnuclear Gas in NGC 6240 with ALMA","2019","The Astrophysical Journal",
"282722180","Dust Formation in AGN Winds","2019","The Astrophysical Journal",
"391812787","Massive black holes: formation and evolution","2006",,
"296995268","The MOSDEF survey: a census of AGN-driven ionized outflows at $z = 1.4-3.8$","2019","The Astrophysical Journal",
"492340195","Selection Bias in theM•‐σ andM•‐LCorrelations and Its Consequences","2007","The Astrophysical Journal",
"140108297","Relativistic Jets in Gamma-Ray-Emitting Narrow-Line Seyfert 1 Galaxies","2019",,
"446944213","Intermediate-mass black holes in globular clusters: observations and simulations - Update","2017",,
"245721568","Black Hole Spin and Accretion Disk Magnetic Field Strength Estimates for More Than 750 Active Galactic Nuclei and Multiple Galactic Black Holes","2019","The Astrophysical Journal",
"471487190","The Most Massive Galaxies with Large Depleted Cores: Structural Parameter Relations and Black Hole Masses","2019","The Astrophysical Journal",
"79667328","Clustering of Lyα Emitters around Quasars at z ∼ 4","2019","The Astrophysical Journal",
"285145553","Stellar processes near the massive black hole in the Galactic center","2005","Physics Reports",
"415194862","Exploring the Morphology and Origins of the 4C 38.41 Jet","2019","The Astrophysical Journal",
"155466990","A study of the scaling relation \(M_{\bullet }\propto R_{e}\sigma ^{3}\) for supermassive black holes and an update of the corresponding theoretical model","2019","Astrophysics and Space Science",
"407555023","Black hole feeding and feedback: the physics inside the ‘sub-grid’","2017","Monthly Notices of the Royal Astronomical Society",
"409543680","Resolving the Interstellar Medium in Ultraluminous Infrared QSO Hosts with ALMA","2019","The Astrophysical Journal",
"324458151","Recalibration of the MBH–σ⋆ Relation for AGN","2017","The Astrophysical Journal",
"343709599","Revealing Hidden Substructures in the M BH–σ Diagram, and Refining the Bend in the L–σ Relation","2019","The Astrophysical Journal",
"479873313","A Dissection of Spatially Resolved AGN Feedback across the Electromagnetic Spectrum","2019","The Astrophysical Journal",
"389585570","Discovery of an X-Ray Quasar Wind Driving the Cold Gas Outflow in the Ultraluminous Infrared Galaxy IRAS F05189-2524","2019","The Astrophysical Journal",
"157954313","BAT AGN Spectroscopic Survey – XIX. Type 1 versus type 2 AGN dichotomy from the point of view of ionized outflows","2020","Monthly Notices of the Royal Astronomical Society",
"371853089","Kinetic Effects on Turbulence Driven by the Magnetorotational Instability in Black Hole Accretion","2007",,
"463035490","The Mass Relations between Supermassive Black Holes and Their Host Galaxies at 1 < z < 2 with HST-WFC3","2020","The Astrophysical Journal",
"423009302","A brief analysis to Taiji: Science and technology","2020","Results in physics",
